token_id,gender,background,background_type,body,body_type,body_style,body_color,face,face_type,face_style,face_color,hair,hair_type,hair_style,hair_color,type,type_type,type_color,repeated_color,image_original_url,metadata_original_url,color_group,color_count,badge1,badge2,badge3,badge4,badge5
6790,Male,Red,Red,Tshirt Black Best Vibes,Clothed,Tshirt,Black Best Vibes,Monocle,Glasses,Monocle,Monocle,Manbun Black,Hair,Manbun,Black,Gradient Magenta Purple Blue,Gradient,Magenta Purple Blue,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6790.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6790,Red Blue Purple,2,any_gvc,gradient_lover,,,
6791,Male,Cream,Cream,Pilot Jacket Yellow,Clothed,Pilot Jacket,Yellow,Glass Hexagon,Special,Glass Hexagon,Glass Hexagon,Classic Red,Hair,Classic,Red,Gradient Yellow Orange,Gradient,Yellow Orange,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6791.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6791,Warms,1,any_gvc,gradient_lover,no_face_no_problem,full_send_maverick,
6792,Male,Red,Red,Short Sleeve Button Up Bubble Dots Mint,Clothed,Short Sleeve Button Up,Bubble Dots Mint,Wide Smile,Expression,Wide Smile,No Color,Slick Back Mint,Hair,Slick Back,Mint,Gradient Pink Magenta Red,Gradient,Pink Magenta Red,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6792.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6792,Red Pink Mint,2,any_gvc,gradient_lover,,,
6793,Male,Pink,Pink,Letterman Jacket Glass,Clothed,Letterman Jacket,Glass,Calm Smile,Expression,Calm Smile,No Color,Top Messy Glass,Hair,Top Messy,Glass,Rainbow,Rainbow,Rainbow,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6793.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6793,Rainbow Glass,1,rainbow_citizen,any_gvc,varsity_vibes,,
6794,Male,Purple,Purple,Hooded Jacket White,Clothed,Hooded Jacket,White,Laser Visor,Glasses,Laser Visor,Laser Visor,Knight Helm White,Headgear,Knight Helm,White,Plastic Red,Plastic,Red,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6794.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6794,Red Blue Cream,2,any_gvc,plastic_lover,sir_vibes_a_lot,,
6795,Male,Mint,Mint,Suit White,Clothed,Suit,White,Toy Bricks,Special,Toy Bricks,Toy Bricks,Backwards Hat White White,Headgear,Backwards Hat,White White,Robot Lilac,Robot,Lilac,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6795.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6795,Lime Mint Purple,2,any_gvc,robot_lover,toy_bricks,suited_up,
6796,Male,Blue,Blue,Driving Jacket Mint,Clothed,Driving Jacket,Mint,Beard Pink,Facial Hair,Beard,Pink,Top Messy Pink,Hair,Top Messy,Pink,Gradient Blue Purple Pink,Gradient,Blue Purple Pink,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6796.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6796,Red Pink Mint,2,any_gvc,gradient_lover,great_stacheby,,
6797,Male,Blue,Blue,Driving Jacket Pink,Clothed,Driving Jacket,Pink,Robo Visor Dot Eyes,Glasses,Robo Visor,Dot Eyes,Afro Pink,Hair,Afro,Pink,Gradient Blue Purple Pink,Gradient,Blue Purple Pink,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6797.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6797,Blue Purple Pink,2,any_gvc,gradient_lover,,,
6798,Male,Red,Red,Puffy Vest Cream,Clothed,Puffy Vest,Cream,Snowboard Goggles Red,Glasses,Snowboard Goggles,Red,Middle Part Red,Hair,Middle Part,Red,Gradient Yellow Yellow,Gradient,Yellow Yellow,3,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6798.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6798,Warms,3,any_gvc,gradient_lover,gud_meat,,
6799,Male,Yellow,Yellow,Hooded Jacket White,Clothed,Hooded Jacket,White,White Cubic Sunglasses,Glasses,Cubic Sunglasses,White,Mullet Black,Hair,Mullet,Black,Gradient Red Purple,Gradient,Red Purple,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6799.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6799,Warms,2,any_gvc,gradient_lover,party_in_the_back,,
6800,Male,Purple,Purple,Letterman Jacket Purple,Clothed,Letterman Jacket,Purple,Circle Glasses Gold,Glasses,Circle Glasses,Gold,Afro Purple,Hair,Afro,Purple,Gradient Dark Blue Light Blue,Gradient,Dark Blue Light Blue,3,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6800.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6800,Red Blue Purple,3,any_gvc,gradient_lover,varsity_vibes,,
6801,Male,Cream,Cream,Hoodie Up Pepe,Clothed,Hoodie Up,Pepe,Neutral,Expression,Neutral,No Color,No Hair,Special,No Hair,No Hair,Plastic Yellow,Plastic,Yellow,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6801.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6801,Doge Pepe,1,any_gvc,plastic_lover,pepe,,
6802,Male,Mint,Mint,Suit Red,Clothed,Suit,Red,Wink,Expression,Wink,No Color,Afro Pink,Hair,Afro,Pink,Gradient Blue Purple Pink,Gradient,Blue Purple Pink,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6802.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6802,Red Pink Mint,1,any_gvc,gradient_lover,suited_up,gud_meat,
6803,Male,Purple,Purple,Tshirt Graphic Berry Good,Clothed,Tshirt,Graphic Berry Good,Gold Cubic Sunglasses,Glasses,Cubic Sunglasses,Gold,Football Helmet Pink,Headgear,Football Helmet,Pink,Gradient Blue Purple Pink,Gradient,Blue Purple Pink,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6803.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6803,Pink Purple Mint,1,any_gvc,gradient_lover,hail_mary_heroes,,
6804,Male,Mint,Mint,Pilot Jacket Black,Clothed,Pilot Jacket,Black,Billiards Glasses,Glasses,Billiards Glasses,Billiards Glasses,Middle Part Purple,Hair,Middle Part,Purple,Gradient Lime Seafoam,Gradient,Lime Seafoam,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6804.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6804,Pink Purple Mint,1,any_gvc,gradient_lover,billiards,full_send_maverick,
6805,Male,Mint,Mint,Overalls Shirt Yellow White,Clothed,Overalls Shirt,Yellow White,Laugh,Expression,Laugh,No Color,Bucket Hat Yellow,Headgear,Bucket Hat,Yellow,Gradient Yellow Yellow,Gradient,Yellow Yellow,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6805.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6805,Lime Yellow,2,any_gvc,gradient_lover,,,
6806,Male,Purple,Purple,Short Sleeve Button Up Bubble Dots Mint,Clothed,Short Sleeve Button Up,Bubble Dots Mint,White Cubic Sunglasses,Glasses,Cubic Sunglasses,White,Middle Part Pink,Hair,Middle Part,Pink,Gradient Lime Seafoam,Gradient,Lime Seafoam,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6806.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6806,Pink Purple Mint,1,any_gvc,gradient_lover,,,
6807,Male,Cream,Cream,Puffy Jacket Yellow,Clothed,Puffy Jacket,Yellow,White Cubic Sunglasses,Glasses,Cubic Sunglasses,White,Slick Back Shiny Black,Hair,Slick Back,Shiny Black,Plastic Red,Plastic,Red,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6807.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6807,Warms,1,any_gvc,plastic_lover,,,
6808,Male,Cream,Cream,Hooded Jacket Purple,Clothed,Hooded Jacket,Purple,Circle Glasses Black Black,Glasses,Circle Glasses,Black Black,Manbun Blue,Hair,Manbun,Blue,Gradient Dark Blue Light Blue,Gradient,Dark Blue Light Blue,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6808.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6808,Blue Purple Pink,2,any_gvc,gradient_lover,,,
6809,Male,Pink,Pink,Suit Mint,Clothed,Suit,Mint,Glass Hexagon,Special,Glass Hexagon,Glass Hexagon,Mohawk Mint,Hair,Mohawk,Mint,Gradient Lime Yellow,Gradient,Lime Yellow,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6809.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6809,Lime Mint Purple,2,any_gvc,gradient_lover,suited_up,no_face_no_problem,
6810,Male,Pink,Pink,Retro Windbreaker Mint,Clothed,Retro Windbreaker,Mint,Wide Smile,Expression,Wide Smile,No Color,Dundee Hat Mint,Headgear,Dundee Hat,Mint,Gradient Lime Seafoam,Gradient,Lime Seafoam,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6810.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6810,Red Pink Mint,2,any_gvc,gradient_lover,,,
6811,Male,Cream,Cream,Short Sleeve Button Up Space Purple,Clothed,Short Sleeve Button Up,Space Purple,Lined Glasses White,Glasses,Lined Glasses,White,Wide Brim Hat Purple,Headgear,Wide Brim Hat,Purple,Robot Cobalt,Robot,Cobalt,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6811.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6811,Red Blue Purple,2,any_gvc,robot_lover,,,
6812,Male,Blue,Blue,Short Sleeve Button Up Red Pepper Pattern,Clothed,Short Sleeve Button Up,Red Pepper Pattern,,Special,,,Lamp Red,Special,Lamp Red,Lamp Red,Robot Cobalt,Robot,Cobalt,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6812.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6812,Red Blue Purple,2,any_gvc,robot_lover,lamp,gud_meat,
6813,Female,Blue,Blue,Tshirt Graphic Sunshine,Clothed,Tshirt,Graphic Sunshine,Robo Visor Dots Full,Glasses,Robo Visor,Dots Full,Female Ponytail Shiny Red,Hair,Female Ponytail,Shiny Red,Plastic Red,Plastic,Red,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6813.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6813,Warms,2,any_gvc,plastic_lover,ladies_night,,
6814,Male,Gray,Gray,Plastic Armor Black,Clothed,Plastic Armor,Black,Laser Visor,Glasses,Laser Visor,Laser Visor,Short Shiny Black,Hair,Short,Shiny Black,Grayscale,Grayscale,Grayscale,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6814.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6814,Grayscale,2,grayscale_seeker,any_gvc,ranger,,
6815,Male,Purple,Purple,Turtleneck White Chrome,Clothed,Turtleneck,White Chrome,White Cubic Sunglasses,Glasses,Cubic Sunglasses,White,White Headband White Headphones,Headgear,Headphones,White White,Gradient Lime Yellow,Gradient,Lime Yellow,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6815.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6815,Lime Yellow,3,any_gvc,gradient_lover,necks_level,funky_fresh,
6816,Male,Purple,Purple,Tshirt Mint Scribble Stripe,Clothed,Tshirt,Mint Scribble Stripe,Robo Visor GVC,Glasses,Robo Visor,GVC,Flat Top Chrome,Hair,Flat Top,Chrome,Robot Lilac,Robot,Lilac,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6816.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6816,Lime Mint Purple,1,any_gvc,robot_lover,,,
6817,Male,Yellow,Yellow,Suit Black,Clothed,Suit,Black,Mischevious,Expression,Mischevious,No Color,Mohawk Red,Hair,Mohawk,Red,Gradient Yellow Yellow,Gradient,Yellow Yellow,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6817.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6817,Warms,2,any_gvc,gradient_lover,suited_up,,
6818,Male,Cream,Cream,Shower,Naked,Shower,Shower,Aviator Sunglasses Chrome,Glasses,Aviator Sunglasses,Chrome,Comb Over Glass,Hair,Comb Over,Glass,Rainbow,Rainbow,Rainbow,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6818.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6818,Rainbow Glass,1,rainbow_citizen,any_gvc,shower,,
6819,Male,Red,Red,Leather Jacket Black,Clothed,Leather Jacket,Black,Nouns Glasses Red,Glasses,Nouns Glasses,Red,Afro Pink,Hair,Afro,Pink,Gradient Blue Purple Pink,Gradient,Blue Purple Pink,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6819.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6819,Red Pink Mint,2,any_gvc,gradient_lover,nounish_vibes,,
6820,Male,Pink,Pink,Short Sleeve Button Up Lucky Pattern Mint,Clothed,Short Sleeve Button Up,Lucky Pattern Mint,Calm Smile,Expression,Calm Smile,No Color,Moto Helmet Visor Down Rainbow,Headgear,Moto Helmet Visor Down,Rainbow,Robot Red Candy Apple,Robot,Red Candy Apple,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6820.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6820,Red Pink Mint,1,any_gvc,robot_lover,,,
6821,Male,Yellow,Yellow,Tank Top White,Clothed,Tank Top,White,Circle Sunglasses With Glare,Glasses,Circle Glasses,Glare,Backwards Hat White White,Headgear,Backwards Hat,White White,Plastic Red,Plastic,Red,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6821.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6821,Warms,2,any_gvc,plastic_lover,,,
6822,Male,Cream,Cream,Short Sleeve Button Up Funk Grid Black,Clothed,Short Sleeve Button Up,Funk Grid Black,80s Glasses Cobalt,Glasses,80s Glasses,Cobalt,Afro Shiny Purple,Hair,Afro,Shiny Purple,Plastic Pink,Plastic,Pink,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6822.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6822,Blue Purple Pink,1,any_gvc,plastic_lover,,,
6823,Male,Blue,Blue,Tank Top Pink,Clothed,Tank Top,Pink,Happy,Expression,Happy,No Color,Slick Back Shiny Pink,Hair,Slick Back,Shiny Pink,Plastic Pink,Plastic,Pink,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6823.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6823,Pink Purple Mint,3,any_gvc,plastic_lover,,,
6824,Male,Red,Red,Retro Windbreaker White,Clothed,Retro Windbreaker,White,Circle Glasses Gold,Glasses,Circle Glasses,Gold,Bowl Cut Mint,Hair,Bowl Cut,Mint,Gradient Red Purple,Gradient,Red Purple,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6824.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6824,Red Pink Mint,1,any_gvc,gradient_lover,,,
6825,Male,Mint,Mint,Hoodie Rainbow,Clothed,Hoodie,Rainbow,Dead,Expression,Dead,No Color,Football Helmet Black,Headgear,Football Helmet,Black,Gradient Red Purple,Gradient,Red Purple,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6825.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6825,Red Pink Mint,1,any_gvc,gradient_lover,hail_mary_heroes,,
6826,Male,Blue,Blue,Short Sleeve Button Up Mystic Purple,Clothed,Short Sleeve Button Up,Mystic Purple,Robo Visor Dots Full,Glasses,Robo Visor,Dots Full,Beanie Purple,Headgear,Beanie,Purple,Gradient Pink Pink,Gradient,Pink Pink,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6826.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6826,Pink Purple Mint,2,any_gvc,gradient_lover,,,
6827,Male,Red,Red,Short Sleeve Button Up Sun Doodle Yellow,Clothed,Short Sleeve Button Up,Sun Doodle Yellow,Checkmate Glasses,Glasses,Checkmate Glasses,Checkmate Glasses,Afro Yellow,Hair,Afro,Yellow,Gradient Red Purple,Gradient,Red Purple,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6827.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6827,Warms,2,any_gvc,gradient_lover,checkmate,,
6828,Male,Mint,Mint,Fur Jacket Gold,Clothed,Fur Jacket,Gold,Gold Cubic Sunglasses,Glasses,Cubic Sunglasses,Gold,Afro Black,Hair,Afro,Black,Gradient Lime Yellow,Gradient,Lime Yellow,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6828.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6828,Lime Yellow,2,any_gvc,gradient_lover,fur_the_win,showtime,
6829,Male,Mint,Mint,Suit Light Grey,Clothed,Suit,Light Grey,Library Glasses Black,Glasses,Library Glasses,Black,Wide Brim Hat White,Headgear,Wide Brim Hat,White,Gradient Yellow Yellow,Gradient,Yellow Yellow,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6829.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6829,Lime Yellow,1,any_gvc,gradient_lover,suited_up,,
6830,Male,Blue,Blue,Short Sleeve Button Up Scribble Stripes Red,Clothed,Short Sleeve Button Up,Scribble Stripes Red,Robo Visor Dots Full,Glasses,Robo Visor,Dots Full,Bowl Cut Gold,Hair,Bowl Cut,Gold,Gold,Gold,Gold,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6830.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6830,Warms,2,gold_member,any_gvc,,,
6831,Male,Cream,Cream,Hooded Jacket Red,Clothed,Hooded Jacket,Red,Beard Red,Facial Hair,Beard,Red,Bucket Hat Rainbow,Headgear,Bucket Hat,Rainbow,Gradient Cyan Blue Purple,Gradient,Cyan Blue Purple,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6831.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6831,Red Blue Purple,2,any_gvc,gradient_lover,great_stacheby,,
6832,Male,Blue,Blue,Retro Windbreaker Black,Clothed,Retro Windbreaker,Black,Laugh,Expression,Laugh,No Color,Manbun Gold,Hair,Manbun,Gold,Robot Cobalt,Robot,Cobalt,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6832.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6832,Blue Purple Pink,2,any_gvc,robot_lover,,,
6833,Male,Red,Red,Tank Top Scribble Stripes Red,Clothed,Tank Top,Scribble Stripes Red,Library Glasses Gold,Glasses,Library Glasses,Gold,Top Messy Yellow,Hair,Top Messy,Yellow,Gradient Yellow Orange,Gradient,Yellow Orange,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6833.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6833,Warms,2,any_gvc,gradient_lover,,,
6834,Male,Purple,Purple,Letterman Jacket Glass,Clothed,Letterman Jacket,Glass,Glass Hexagon,Special,Glass Hexagon,Glass Hexagon,Wide Brim Hat Glass,Headgear,Wide Brim Hat,Glass,Rainbow,Rainbow,Rainbow,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6834.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6834,Rainbow Glass,1,rainbow_citizen,any_gvc,no_face_no_problem,varsity_vibes,
6835,Male,Red,Red,Overalls Shirt Red Cream,Clothed,Overalls Shirt,Red Cream,Aviator Sunglasses Black,Glasses,Aviator Sunglasses,Black,Afro Rainbow,Hair,Afro,Rainbow,Gradient Lime Seafoam,Gradient,Lime Seafoam,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6835.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6835,Red Pink Mint,2,any_gvc,gradient_lover,,,
6836,Male,Purple,Purple,Driving Jacket Yellow,Clothed,Driving Jacket,Yellow,Poker Face,Glasses,Poker Face,Poker Face,Manbun Shiny Yellow,Hair,Manbun,Shiny Yellow,Plastic Yellow,Plastic,Yellow,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6836.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6836,Lime Yellow,3,any_gvc,plastic_lover,poker_face,,
6837,Male,Yellow,Yellow,Retro Windbreaker Black,Clothed,Retro Windbreaker,Black,Glass Hexagon,Special,Glass Hexagon,Glass Hexagon,Bucket Hat Rainbow,Headgear,Bucket Hat,Rainbow,Plastic Yellow,Plastic,Yellow,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6837.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6837,Warms,2,any_gvc,plastic_lover,no_face_no_problem,,
6838,Male,Mint,Mint,Short Sleeve Button Up Bubble Dots Mint,Clothed,Short Sleeve Button Up,Bubble Dots Mint,Puppy Happy,Expression,Puppy Happy,No Color,Comb Over Gold,Hair,Comb Over,Gold,Robot Ice,Robot,Ice,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6838.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6838,Pink Purple Mint,3,any_gvc,robot_lover,,,
6839,Male,Pink,Pink,Hoodie Up Mint,Clothed,Hoodie Up,Mint,Wink,Expression,Wink,No Color,No Hair,Special,No Hair,No Hair,Gradient Pink Magenta Red,Gradient,Pink Magenta Red,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6839.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6839,Pink Purple Mint,1,any_gvc,gradient_lover,,,
6840,Male,Purple,Purple,Hoodie Gold,Clothed,Hoodie,Gold,Puppy Happy,Expression,Puppy Happy,No Color,Backwards Hat Gold Black,Headgear,Backwards Hat,Gold Black,Plastic Yellow,Plastic,Yellow,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6840.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6840,Lime Yellow,1,any_gvc,plastic_lover,showtime,,
6841,Male,Cream,Cream,Tshirt Pink Dot Pattern,Clothed,Tshirt,Pink Dot Pattern,Bubble Goggles,Glasses,Bubble Goggles,Bubble Goggles,Beanie Pink,Headgear,Beanie,Pink,Gradient Dark Blue Light Blue,Gradient,Dark Blue Light Blue,1,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6841.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6841,Blue Purple Pink,2,any_gvc,gradient_lover,rainbow_bubble_goggles,,
6842,Male,Blue,Blue,Puffy Jacket Gold,Clothed,Puffy Jacket,Gold,Circle Sunglasses With Glare,Glasses,Circle Glasses,Glare,Dundee Hat Gold,Headgear,Dundee Hat,Gold,Gradient Lime Yellow,Gradient,Lime Yellow,2,ipfs://QmY6JpwTYx6zZHgfJb3gPJRh1U897NX4RudtK5jhJ3sNDS/6842.jpg,ipfs://QmczTDgYkd5BXb4cKGo7Qo696vwUMEJG1hSUtY845eDvgh/6842,Lime Yellow,2,any_gvc,gradient_lover,showtime,,
